FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Warren|Jones|Lobbyist|0|Executor Manager, Delaware Volunteer Fire Fighter's Association|7/10/12 12:19 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>328</EmployerId><LegalName>Delaware Volunteer Firemen's Association</LegalName><AddressLine1>P.O. Box 1849&lt;br&gt;122 A South Bedford St.</AddressLine1><AddressLine2>Dover, DE 19903</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>328</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Warren|Jones|Lobbyist|0|Executor Manager, Delaware Volunteer Fire Fighter's Association|10/1/12 9:54 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>328</EmployerId><LegalName>Delaware Volunteer Firemen's Association</LegalName><AddressLine1>P.O. Box 1849&lt;br&gt;122 A South Bedford St.</AddressLine1><AddressLine2>Dover, DE 19903</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>328</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Warren|Jones|Lobbyist|0|Executor Manager, Delaware Volunteer Fire Fighter's Association|1/19/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Wayne|Smith|President & CEO|0|President and Chief Executive Officer of Delaware Healthcare Association, an industry trade group.|4/4/12 3:10 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>279</EmployerId><LegalName>DELAWARE HEALTHCARE ASSN.</LegalName><AddressLine1>1280 S. Governors Avenue</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>279</EmployerId><FoodRefreshments>73.12</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>14.99</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Wayne|Smith|President & CEO|0|President and Chief Executive Officer of Delaware Healthcare Association, an industry trade group.|7/16/12 3:05 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>279</EmployerId><LegalName>DELAWARE HEALTHCARE ASSN.</LegalName><AddressLine1>1280 S. Governors Avenue</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>279</EmployerId><FoodRefreshments>103.01</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection><LobsPOGifts><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer/><GiftDate>2012-06-19T00:00:00</GiftDate><POId>294</POId><POName>Lee, Clifford</POName><GiftDescription>Dinner</GiftDescription><GiftValue>66.5</GiftValue></LobsPOGifts></LobsPOGiftsCollection></LOBDisclosure>
Wayne|Smith|President & CEO|0|President and Chief Executive Officer of Delaware Healthcare Association, an industry trade group.|10/1/12 11:35 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>279</EmployerId><LegalName>DELAWARE HEALTHCARE ASSN.</LegalName><AddressLine1>1280 S. Governors Avenue</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>279</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Wayne|Smith|President & CEO|0|President and Chief Executive Officer of Delaware Healthcare Association, an industry trade group.|1/8/13 2:30 PM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>279</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>279</EmployerId><LegalName>DELAWARE HEALTHCARE ASSN.</LegalName><AddressLine1>1280 S. Governors Avenue</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19901</ZipCode></Employer><EmployerId>279</EmployerId><FoodRefreshments>35.68</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>59.06</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Humphrey|Political Activist|0|I only lobby for the PAC for which I work.|4/2/12 3:10 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1020</EmployerId><LegalName>Delaware Right to Marry PAC</LegalName><AddressLine1>PO Box 590</AddressLine1><AddressLine2>Newark, DE 19715</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1020</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Moyer|Retired|0|Retired State of Delaware employee.  President, Inland Bays Foundation, Inc.|4/22/13 11:02 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>996</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>996</EmployerId><LegalName>Inland Bays Foundation, Inc.</LegalName><AddressLine1>554 Troon Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19904</ZipCode></Employer><EmployerId>996</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Oberle|retired|0|NA I am serving as a volunteer unpaid legislative agent for the Delaware State Troopers Association|4/14/12 4:44 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.&lt;br&gt;P.O. Box 168</AddressLine1><AddressLine2>Cheswold, DE 19936</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>908</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>927</EmployerId><LegalName>Food Bank of Delaware</LegalName><AddressLine1>Delaware Industrial Park&lt;br&gt;14 Garfield Way</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>927</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Kress|Attorney|1|NA|5/3/12 12:34 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>912</EmployerId><LegalName>Retail Energy Supply Association</LegalName><AddressLine1>P.O. Box 6089</AddressLine1><AddressLine2>Harrisburg, PA 17112</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>912</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Kress|Attorney|1|NA|7/23/12 9:05 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>912</EmployerId><LegalName>Retail Energy Supply Association</LegalName><AddressLine1>P.O. Box 6089</AddressLine1><AddressLine2>Harrisburg, PA 17112</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>912</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1051</EmployerId><LegalName>Washington Gas Energy Services</LegalName><AddressLine1>13865 Sunrise Valley Dr&lt;br&gt;Suite 200</AddressLine1><AddressLine2>Herndon, VA 20171</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1051</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Oberle|retired|0|NA I am serving as a volunteer unpaid legislative agent for the Delaware State Troopers Association|7/2/12 12:46 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.&lt;br&gt;P.O. Box 168</AddressLine1><AddressLine2>Cheswold, DE 19936</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>908</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>927</EmployerId><LegalName>Food Bank of Delaware</LegalName><AddressLine1>Delaware Industrial Park&lt;br&gt;14 Garfield Way</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>927</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Moyer|Retired|0|Retired State of Delaware employee.  President, Inland Bays Foundation, Inc.|7/25/12 12:05 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>996</EmployerId><LegalName>Inland Bays Foundation, Inc.</LegalName><AddressLine1>554 Troon Road</AddressLine1><AddressLine2>Dover, DE 19904</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>996</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Moyer|Retired|0|Retired State of Delaware employee.  President, Inland Bays Foundation, Inc.|7/25/12 12:11 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>996</EmployerId><LegalName>Inland Bays Foundation, Inc.</LegalName><AddressLine1>554 Troon Road</AddressLine1><AddressLine2>Dover, DE 19904</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>996</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Humphrey|Political Activist|0|I only lobby for the PAC for which I work.|7/2/12 6:08 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1020</EmployerId><LegalName>Delaware Right to Marry PAC</LegalName><AddressLine1>PO Box 590</AddressLine1><AddressLine2>Newark, DE 19715</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1020</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Humphrey|Political Activist|0|I only lobby for the PAC for which I work.|10/1/12 1:14 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1020</EmployerId><LegalName>Delaware Right to Marry PAC</LegalName><AddressLine1>PO Box 590</AddressLine1><AddressLine2>Newark, DE 19715</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1020</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Moyer|Retired|0|Retired State of Delaware employee.  President, Inland Bays Foundation, Inc.|10/1/12 3:56 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>996</EmployerId><LegalName>Inland Bays Foundation, Inc.</LegalName><AddressLine1>554 Troon Road</AddressLine1><AddressLine2>Dover, DE 19904</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>996</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Oberle|retired|0|NA I am serving as a volunteer unpaid legislative agent for the Delaware State Troopers Association|10/4/12 11:14 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.&lt;br&gt;P.O. Box 168</AddressLine1><AddressLine2>Cheswold, DE 19936</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>908</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>927</EmployerId><LegalName>Food Bank of Delaware</LegalName><AddressLine1>Delaware Industrial Park&lt;br&gt;14 Garfield Way</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>927</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Kress|Attorney|1|NA|10/4/12 9:18 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>912</EmployerId><LegalName>Retail Energy Supply Association</LegalName><AddressLine1>P.O. Box 6089</AddressLine1><AddressLine2>Harrisburg, PA 17112</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>912</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1051</EmployerId><LegalName>Washington Gas Energy Services</LegalName><AddressLine1>13865 Sunrise Valley Dr&lt;br&gt;Suite 200</AddressLine1><AddressLine2>Herndon, VA 20171</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1051</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Kress|Attorney|1|NA|2/6/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
William|Moyer|Retired|0|Retired State of Delaware employee.  President, Inland Bays Foundation, Inc.|1/19/13 5:09 PM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>996</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>996</EmployerId><LegalName>Inland Bays Foundation, Inc.</LegalName><AddressLine1>554 Troon Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19904</ZipCode></Employer><EmployerId>996</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William|Oberle|retired|0|NA I am serving as a volunteer unpaid legislative agent for the Delaware State Troopers Association|1/10/13 2:51 PM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>908</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.</AddressLine1><AddressLine2>P.O. Box 168</AddressLine2><City>Cheswold</City><State>Delaware</State><ZipCode>19936</ZipCode></Employer><EmployerId>908</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>300</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>927</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>927</EmployerId><LegalName>Food Bank of Delaware</LegalName><AddressLine1>Delaware Industrial Park</AddressLine1><AddressLine2>14 Garfield Way</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19713</ZipCode></Employer><EmployerId>927</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection><LobsPOGifts><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.</AddressLine1><AddressLine2>P.O. Box 168</AddressLine2><City>Cheswold</City><State>Delaware</State><ZipCode>19936</ZipCode></Employer><GiftDate>2012-10-05T00:00:00</GiftDate><POId>619</POId><POName>Mitchell, Jr., John L.</POName><GiftDescription>camp barnes golf tournament</GiftDescription><GiftValue>150</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>908</EmployerId><LegalName>Delaware State Troopers Association</LegalName><AddressLine1>6349 North Dupont Hwy.</AddressLine1><AddressLine2>P.O. Box 168</AddressLine2><City>Cheswold</City><State>Delaware</State><ZipCode>19936</ZipCode></Employer><GiftDate>2012-10-05T00:00:00</GiftDate><POId>510</POId><POName>Longhurst, Valerie J</POName><GiftDescription>camp barnes golf tournament</GiftDescription><GiftValue>150</GiftValue></LobsPOGifts></LobsPOGiftsCollection></LOBDisclosure>
William|Humphrey|Political Activist|0|I only lobby for the PAC for which I work.|1/3/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
William|McMurray|volunteer|0|Retired|1/20/13 4:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1085</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1085</EmployerId><LegalName>We, The Little People</LegalName><AddressLine1>100 W. 10th Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1085</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William E.|Kirk III|Corporate consultant|0|Independent Contractor providing consulting services.  Also serving as corporate officer.   Responsibilities include government relations.|4/5/12 10:53 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>31</EmployerId><LegalName>BLUE CROSS AND BLUE SHIELD OF DELAWARE, INC.</LegalName><AddressLine1>P. O. Box 1991</AddressLine1><AddressLine2>Wilmington, DE 19899</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>31</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William E.|Kirk III|Corporate consultant|0|Independent Contractor providing consulting services.  Also serving as corporate officer.   Responsibilities include government relations.|7/20/12 9:00 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>31</EmployerId><LegalName>BLUE CROSS AND BLUE SHIELD OF DELAWARE, INC.</LegalName><AddressLine1>P. O. Box 1991</AddressLine1><AddressLine2>Wilmington, DE 19899</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>31</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William E.|Kirk III|Corporate consultant|0|Independent Contractor providing consulting services.  Also serving as corporate officer.   Responsibilities include government relations.|11/6/12 3:28 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>31</EmployerId><LegalName>BLUE CROSS AND BLUE SHIELD OF DELAWARE, INC.</LegalName><AddressLine1>P. O. Box 1991</AddressLine1><AddressLine2>Wilmington, DE 19899</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>31</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
William E.|Kirk III|Corporate consultant|0|Independent Contractor providing consulting services.  Also serving as corporate officer.   Responsibilities include government relations.|1/4/13 11:51 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1108</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1108</EmployerId><LegalName>HIGHMARK BLUE CROSS BLUE SHIELD DELAWARE</LegalName><AddressLine1>P. O. Box 1991</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19899</ZipCode></Employer><EmployerId>1108</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
