FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Richard|Beck|Attorney|0|Practice law for client, simply making sure can continue to do so in public hearing|4/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Buckaloo, III|Delaware River Pilot|0|I am to replace the present lobbyist.|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Parham|Non Profit|1||4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Maly|Retired|0|Volunteer Lobbyist / Advocate for Manufactured Homeowners in leased land communities.  No compensation or funds to spend|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>777</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>777</EmployerId><LegalName>Land Leased Homeowners Coalition</LegalName><AddressLine1>P.O. Box 366</AddressLine1><AddressLine2>NA</AddressLine2><City>Camden</City><State>Delaware</State><ZipCode>19934</ZipCode></Employer><EmployerId>777</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Welsh|Commercial Banking Relationship|0|Provide banking/financial services to customers, including government and government agencies.|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Jones|State Director, TNC|0|As State Director for the Nature Conservancy, I am sometimes required to advocate for policy and legislative initiatives in support of conservation|5/7/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>526</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>526</EmployerId><LegalName>The Nature Conservancy</LegalName><AddressLine1>100 West 10th St., Ste 1107</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>526</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Richard|Korn|Business Executive / Consultant|1|NA|5/16/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>85</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>85</EmployerId><LegalName>DELAWARE BUILDING &amp; CONSTRUCTION TRADES COUNCIL</LegalName><AddressLine1>922 New Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19805</ZipCode></Employer><EmployerId>85</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>576</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>576</EmployerId><LegalName>Delaware Coalition for Prison Reform and Justice</LegalName><AddressLine1>721 Philadelphia Pike</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19809</ZipCode></Employer><EmployerId>576</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>599</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>599</EmployerId><LegalName>A. Philip Randolph Institute of Delaware, Inc.</LegalName><AddressLine1>309 W. 24th St.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19802</ZipCode></Employer><EmployerId>599</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>613</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>613</EmployerId><LegalName>Road Sprinkler Fitters U.A. Local Union 669</LegalName><AddressLine1>7050 Oakland Mills Road, Suite 200</AddressLine1><AddressLine2>NA</AddressLine2><City>Columbia</City><State>Maryland</State><ZipCode>21046</ZipCode></Employer><EmployerId>613</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>698</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>698</EmployerId><LegalName>Richard Korn</LegalName><AddressLine1>Franklin Strategies, Inc.</AddressLine1><AddressLine2>PO Box 1450</AddressLine2><City>Hockessin</City><State>Delaware</State><ZipCode>19707</ZipCode></Employer><EmployerId>698</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>941</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>941</EmployerId><LegalName>Insulators &amp; Allied Workers Local 42</LegalName><AddressLine1>1188 River Road</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>941</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>957</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>957</EmployerId><LegalName>Laborer's Eastern Region Organizing Fund (LEROF)</LegalName><AddressLine1>922 New Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19805</ZipCode></Employer><EmployerId>957</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Richard A|Duncan Sr|Executive Director|0|My primary job duties is to oversee a non for profit organization that provides training and technical assistance to water and wastewater systems here in Delaware|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard C.|Cecil|Lobbyist|1|NA|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>381</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>381</EmployerId><LegalName>Consortium of Non-Medical Privately Operated Home Care</LegalName><AddressLine1>c/o Norma Hackney</AddressLine1><AddressLine2>203 Wooddale Ave.</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>381</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Richard G.|Collins|Lobbyist|0|I am a contractor who helps advise the Positive Growth Alliance and other organizations on various aspects of their organization.|4/17/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Richard H.|Bayard|Government Relations Consultant & Lobbyist|1|NA|4/17/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>490</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>490</EmployerId><LegalName>Delaware Government Relations, LLC</LegalName><AddressLine1>9 Red Oak Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19806</ZipCode></Employer><EmployerId>490</EmployerId><FoodRefreshments>18.6</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>1291.87</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Robert|Capecchi|Legislative Analyst|0|I am responsible for not only some direct lobbying in multiple states, but also general legislative analysis, developing public education documents, organizational outreach and strategic planning.|4/17/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert|Sweeney|Government Relations|0|Robert Sweeney, Vice President, is a salaried employee whose duties constitute many things, one of which is lobbying in the State of Delaware.|4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert|Whetzel|Attorney|0|I am employed as an attorney in private practice.|5/1/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert A.|Book, II|Manager, Government Relations|0|Also handle public relations and marketing|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>94</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>94</EmployerId><LegalName>DELAWARE ELECTRIC COOPERATIVE</LegalName><AddressLine1>P.O. Box 600</AddressLine1><AddressLine2>NA</AddressLine2><City>Greenwood</City><State>Delaware</State><ZipCode>19950</ZipCode></Employer><EmployerId>94</EmployerId><FoodRefreshments>1600</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Robert J.|Tartaglia|Lobbyist|1|NA|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert L.|Byrd|Governmental Affairs Representative|1|NA|4/24/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>24</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>24</EmployerId><LegalName>Anheuser-Bush InBev</LegalName><AddressLine1>1401 I St. NW</AddressLine1><AddressLine2>NA</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20005</ZipCode></Employer><EmployerId>24</EmployerId><FoodRefreshments>118</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>213</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>213</EmployerId><LegalName>Norfolk Southern Corporation</LegalName><AddressLine1>One Constitution Ave.</AddressLine1><AddressLine2>Suite 300</AddressLine2><City>Washington, DC</City><State>District of Columbia</State><ZipCode>20002</ZipCode></Employer><EmployerId>213</EmployerId><FoodRefreshments>132</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>284</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>284</EmployerId><LegalName>DOVER DOWNS GAMING &amp; ENTERTAINMENT, INC.</LegalName><AddressLine1>P.O. Box 843</AddressLine1><AddressLine2>1131 N. DuPont Hwy.</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>284</EmployerId><FoodRefreshments>183</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>797</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>797</EmployerId><LegalName>The Byrd Group, LLC</LegalName><AddressLine1>1100 N. Market St.</AddressLine1><AddressLine2>Ste 1000</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>797</EmployerId><FoodRefreshments>324</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Robert Lee|Maxwell|Lobbyist|1|NA|4/10/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>74</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>74</EmployerId><LegalName>DELAWARE ASIAN AMERICAN BUSINESS ASSOCIATION</LegalName><AddressLine1>110-120 College Square</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19711</ZipCode></Employer><EmployerId>74</EmployerId><FoodRefreshments>62</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>359</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>359</EmployerId><LegalName>Laborers Eastern Region Fund Inc</LegalName><AddressLine1>532 South Claymont St.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>359</EmployerId><FoodRefreshments>132</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>248</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>248</EmployerId><LegalName>TIDEWATER UTILITIES</LegalName><AddressLine1>1100 S. Little Creek Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19901</ZipCode></Employer><EmployerId>248</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>76</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>76</EmployerId><LegalName>DELAWARE ASSOCIATION OF COUNTIES</LegalName><AddressLine1>800 French St.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>76</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>87</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>87</EmployerId><LegalName>DELAWARE CENTER FOR JUSTICE, INC.</LegalName><AddressLine1>100 W 10th Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>87</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>104</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>104</EmployerId><LegalName>DELAWARE MUNICIPAL ELECTRIC CORP.</LegalName><AddressLine1>22 Artisan Drive</AddressLine1><AddressLine2>NA</AddressLine2><City>Smyrna</City><State>Delaware</State><ZipCode>19977</ZipCode></Employer><EmployerId>104</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>242</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>242</EmployerId><LegalName>SUSSEX COUNTY ASSN. OF TOWNS</LegalName><AddressLine1>P.O. Box 3</AddressLine1><AddressLine2>Oakwood Ave.</AddressLine2><City>Ocean View</City><State>Delaware</State><ZipCode>19970</ZipCode></Employer><EmployerId>242</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>460</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>460</EmployerId><LegalName>City of Newark</LegalName><AddressLine1>220 Elkton Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>197150390</ZipCode></Employer><EmployerId>460</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Robert P.|Hall|Clergyperson, Social Services Administrator|0|Chief Executive Officer of organization, other duties include general administration|4/19/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert S.|Jameson|Law Enforcement|0|Executive Director of the Police Athletic League of Delaware.|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Robert T.|Cosby|Government Affairs|1|NA|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Roger|Roy|Lobbyist|1|NA|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>36</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>36</EmployerId><LegalName>BURRIS FIRM, THE</LegalName><AddressLine1>3801 Kennett Pike</AddressLine1><AddressLine2>P. O. Box 4404</AddressLine2><City>Greenville</City><State>Delaware</State><ZipCode>19807</ZipCode></Employer><EmployerId>36</EmployerId><FoodRefreshments>469.8</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>89</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>89</EmployerId><LegalName>DELAWARE CHIROPRACTIC SOCIETY</LegalName><AddressLine1>Dr. Trent Camp</AddressLine1><AddressLine2>P. O. Box 418</AddressLine2><City>Middletown</City><State>Delaware</State><ZipCode>19709</ZipCode></Employer><EmployerId>89</EmployerId><FoodRefreshments>900</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>738</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>738</EmployerId><LegalName>Wine Institute</LegalName><AddressLine1>425 Market St.</AddressLine1><AddressLine2>Suite 101</AddressLine2><City>San Francisco</City><State>California</State><ZipCode>94105</ZipCode></Employer><EmployerId>738</EmployerId><FoodRefreshments>9.09</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>816</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>816</EmployerId><LegalName>LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 55</LegalName><AddressLine1>12 Nenagh Dr</AddressLine1><AddressLine2>12 Nenagh Dr</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19803</ZipCode></Employer><EmployerId>816</EmployerId><FoodRefreshments>46.55</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection><LobsPOGifts><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>36</EmployerId><LegalName>BURRIS FIRM, THE</LegalName><AddressLine1>3801 Kennett Pike</AddressLine1><AddressLine2>P. O. Box 4404</AddressLine2><City>Greenville</City><State>Delaware</State><ZipCode>19807</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>271</POId><POName>Hudson, Deborah</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>36</EmployerId><LegalName>BURRIS FIRM, THE</LegalName><AddressLine1>3801 Kennett Pike</AddressLine1><AddressLine2>P. O. Box 4404</AddressLine2><City>Greenville</City><State>Delaware</State><ZipCode>19807</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>718</POId><POName>Short, Bryon H.</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>89</EmployerId><LegalName>DELAWARE CHIROPRACTIC SOCIETY</LegalName><AddressLine1>Dr. Trent Camp</AddressLine1><AddressLine2>P. O. Box 418</AddressLine2><City>Middletown</City><State>Delaware</State><ZipCode>19709</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>510</POId><POName>Longhurst, Valerie J</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>89</EmployerId><LegalName>DELAWARE CHIROPRACTIC SOCIETY</LegalName><AddressLine1>Dr. Trent Camp</AddressLine1><AddressLine2>P. O. Box 418</AddressLine2><City>Middletown</City><State>Delaware</State><ZipCode>19709</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>762</POId><POName>Johnson, IV, S. Quinton</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>89</EmployerId><LegalName>DELAWARE CHIROPRACTIC SOCIETY</LegalName><AddressLine1>Dr. Trent Camp</AddressLine1><AddressLine2>P. O. Box 418</AddressLine2><City>Middletown</City><State>Delaware</State><ZipCode>19709</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>332</POId><POName>Hall-Long, Bethany</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts><LobsPOGifts><ItemId>6</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>89</EmployerId><LegalName>DELAWARE CHIROPRACTIC SOCIETY</LegalName><AddressLine1>Dr. Trent Camp</AddressLine1><AddressLine2>P. O. Box 418</AddressLine2><City>Middletown</City><State>Delaware</State><ZipCode>19709</ZipCode></Employer><GiftDate>2013-01-21T00:00:00</GiftDate><POId>771</POId><POName>Stewart, Karen</POName><GiftDescription>Chamber of Commerce Dinner</GiftDescription><GiftValue>225</GiftValue></LobsPOGifts></LobsPOGiftsCollection></LOBDisclosure>
Ruth|Lytle-Barnaby|President and CEO|0|Employeed as president and CEO.|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1199</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1199</EmployerId><LegalName>PLANNED PARENTHOOD ADVOCACY FUND OF DELAWARE, INC.</LegalName><AddressLine1>625 Shipley St.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1199</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1200</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1200</EmployerId><LegalName>PLANNED PARENTHOOD OF DELAWARE</LegalName><AddressLine1>625 Shipley St.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1200</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Sandra|Spence|retired|0|I am retired and will lobby as a volunteer, not a paid lobbyist.|4/3/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Sara|Martin|Senior Regional Account Manager|0|Senior Regional Account Manager|4/17/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1101</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1101</EmployerId><LegalName>Boehringer Ingelheim Pharmaceuticals, Inc.</LegalName><AddressLine1>9660-138 Falls of Neuse Road</AddressLine1><AddressLine2>PMB 188</AddressLine2><City>Raleigh</City><State>North Carolina</State><ZipCode>27615</ZipCode></Employer><EmployerId>1101</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
